"TaxID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"121554","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio squalidus"
"1574110","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna multiglandulosa"
"28980","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae","Sequoia","Sequoia sempervirens"
"99814","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae","Sequoiadendron","Sequoiadendron giganteum"
"1573930","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sericocarpus","Sericocarpus oregonensis"
"203632","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sibara","Sibara deserti"
"446183","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sibara","Sibara filifolia"
"203632","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sibara","Sibara deserti"
"536417","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sibaropsis","Sibaropsis hammittii"
"210864","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella"
"148913","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea calycosa"
"1165901","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea celata"
"148915","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea covillei"
"148916","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea diploscypha"
"1165902","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea elegans"
"1239147","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea gigantea"
"148917","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea glaucescens"
"148918","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea hartwegii"
"148920","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea hickmanii"
"148922","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea hirsuta"
"148923","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea keckii"
"148924","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malachroides"
"148925","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora"
"148929","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea multifida"
"148934","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea pedata"
"148935","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea ranunculacea"
"148936","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea reptans"
"148937","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea robusta"
"148928","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea sparsifolia"
"148938","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea stipularis"
"403528","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene bernardina"
"200588","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene laciniata"
"403529","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene campanulata"
"403533","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene hookeri"
"403534","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene invisa"
"200589","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene lemmonii"
"403537","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene multinervia"
"403538","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene nuda"
"403539","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene occidentalis"
"265239","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene parishii"
"2708361","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene salmonacea"
"403543","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene sargentii"
"403547","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene suksdorfii"
"203573","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium erysimoides"
"915439","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum"
"915440","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium californicum"
"1053818","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium elmeri"
"1053821","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium funereum"
"225670","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Smelowskia","Smelowskia ovalis"
"1192327","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Smilacaceae","Smilax","Smilax californica"
"299604","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Smilacaceae","Smilax","Smilax jamesii"
"4114","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aviculare"
"160510","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum cardiophyllum"
"1807826","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum furcatum"
"329782","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lanceolatum"
"329785","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum marginatum"
"2042458","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum parishii"
"4082","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum peruvianum"
"795974","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum scabrum"
"45841","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum wallacei"
"1053382","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Soleirolia","Soleirolia soleirolii"
"3037112","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago guiradonis"
"46425","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Pittosporaceae","Billardiera","Billardiera heterophylla"
"141006","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","Sorbus californica"
"49785","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus","Sporobolus anglicus"
"180098","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus","Sporobolus densiflorus"
"180099","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus","Sporobolus foliosus"
"1137893","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia macrotheca"
"2021633","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia villosa"
"1171839","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia albicans"
"63043","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Angelica","Angelica capitellata"
"1530329","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Spiranthes","Spiranthes porrifolia"
"523330","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus","Sporobolus creber"
"1348482","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys ajugoides"
"193334","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys bullata"
"193335","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys chamissonis"
"1348497","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys mexicana"
"194226","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys rigida"
"1443325","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Stanleya","Stanleya elata"
"2038672","Viridiplantae","Streptophyta","Magnoliopsida","Crossosomatales","Staphyleaceae","Staphylea","Staphylea bolanderi"
"2217862","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria littoralis"
"184940","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Munzothamnus","Munzothamnus blairii"
"184950","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Stephanomeria","Stephanomeria cichoriacea"
"184951","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Stephanomeria","Stephanomeria diegensis"
"184960","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Stephanomeria","Stephanomeria lactucina"
"184963","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Stephanomeria","Stephanomeria paniculata"
"184967","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Stephanomeria","Stephanomeria virgata"
"89527","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus"
"536423","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus barbatus"
"89530","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus barbiger"
"154105","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus batrachopus"
"1443326","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus bernardinus"
"1443327","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus brachiatus"
"89531","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus breweri"
"1443328","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus callistus"
"154107","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus campestris"
"1385404","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus diversifolius"
"1207051","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus drepanoides"
"1443330","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus farnsworthianus"
"1443331","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus fenestratus"
"89532","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus"
"2108477","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus gracilis"
"1443332","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus hesperidis"
"89536","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus hispidus"
"1443333","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus howellii"
"89537","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus insignis"
"1443334","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus longisiliquus"
"1443335","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus morrisonii"
"89540","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus"
"2109658","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus oblanceolatus"
"536427","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus oliganthus"
"89541","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus polygaloides"
"50331","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus tortuosus"
"1443336","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus vernalis"
"72194","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Papaveraceae","Papaver","Papaver heterophyllum"
"153555","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Styracaceae","Styrax","Styrax redivivus"
"549771","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Suaeda","Suaeda californica"
"648821","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Suaeda","Suaeda esteroa"
"381276","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Suaeda","Suaeda taxifolia"
"433910","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Swallenia","Swallenia alexandrae"
"486691","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos hesperius"
"709978","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos mollis"
"1631982","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum chilense"
"264901","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica regina-nivalis"
"219895","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Syzygium","Syzygium nervosum"
"48061","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia arguta"
"178721","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia glauca"
"3163346","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia hartwegii"
"206661","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia kelloggii"
"178715","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia parishii"
"1124160","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Teesdalia","Teesdalia coronopifolia"
"289593","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Picrodendraceae","Tetracoccus","Tetracoccus dioicus"
"28514","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Teucrium fruticans"
"536432","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Thelypodium","Thelypodium crispum"
"359899","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Thelypodium","Thelypodium laciniatum"
"173888","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Amauropelta","Amauropelta nevadensis"
"3092016","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Thermopsis","Thermopsis californica"
"114322","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Thermopsis","Thermopsis macrophylla"
"552841","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Thinopyrum","Thinopyrum junceiforme"
"701441","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Thysanocarpus","Thysanocarpus conchuliferus"
"701449","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Thysanocarpus","Thysanocarpus laciniatus"
"701450","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Thysanocarpus","Thysanocarpus radians"
"38729","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Thysanolaena","Thysanolaena latifolia"
"29777","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tolmiea","Tolmiea menziesii"
"122550","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tolpis","Tolpis barbata"
"183442","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Tonella","Tonella tenella"
"217606","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tonestus","Tonestus eximius"
"217610","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Lorandersonia","Lorandersonia peirsonii"
"89482","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Taxaceae","Torreya","Torreya californica"
"300207","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum"
"72981","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tracyina","Tracyina rostrata"
"353230","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Tribolium","Tribolium obliterum"
"2682429","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Trichophorum","Trichophorum clementis"
"201527","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema austromontanum"
"201290","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema lanatum"
"201523","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema lanceolatum"
"201525","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema laxum"
"201528","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema oblongum"
"201522","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema ovatum"
"201521","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema parishii"
"437018","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema rubisepalum"
"437019","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema ruygtii"
"201526","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema simulatum"
"59991","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Primulaceae","Trientalis","Trientalis europaea"
"97006","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium alexandrinum"
"361882","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium amoenum"
"361883","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium andersonii"
"361890","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium barbigerum"
"362602","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium bifidum"
"361895","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium bolanderi"
"361897","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium breweri"
"74507","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium buckwestiorum"
"74511","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium ciliolatum"
"361910","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium dichotomum"
"361917","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium gemellum"
"361925","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium howellii"
"361928","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium jokerstii"
"361933","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium lemmonii"
"361937","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium macraei"
"361938","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium macrocephalum"
"361942","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium microdon"
"361944","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium monanthum"
"361949","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium obtusiflorum"
"361950","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium oliganthum"
"74527","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium retusum"
"97042","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium stellatum"
"361990","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium suffocatum"
"361994","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium trichocalyx"
"78534","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trigonella","Trigonella foenum-graecum"
"82472","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Trillium","Trillium albidum"
"82473","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Trillium","Trillium angustipetalum"
"82477","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Trillium","Trillium chloropetalum"
"82486","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Trillium","Trillium kurabayashii"
"55187","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Pseudotrillium","Pseudotrillium rivale"
"43173","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria eriantha"
"428930","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria floribunda"
"428931","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria micrantha"
"188295","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria pusilla"
"64093","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria versicolor"
"2029527","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Tripterocalyx","Tripterocalyx crux-maltae"
"51490","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia bridgesii"
"205726","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia crocea"
"205730","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia hendersonii"
"158496","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia hyacinthina"
"158497","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia ixioides"
"167735","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia laxa"
"205734","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia montana"
"158499","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Triteleia","Triteleia peduncularis"
"2042472","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Tropidocarpum","Tropidocarpum capparideum"
"270114","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Tropidocarpum","Tropidocarpum gracile"
"160569","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Tuctoria","Tuctoria greenei"
"251269","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Tuctoria","Tuctoria mucronata"
"344607","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Liliaceae","Tulipa","Tulipa clusiana"
"585847","Viridiplantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva clathratioides"
"3120","Viridiplantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva pertusa"
"3438","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica"
"268113","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Urospermum","Urospermum picroides"
"190531","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium deliciosum"
"84019","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium ovatum"
"180766","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium parvifolium"
"243114","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Valeriana","Valeriana californica"
"2952830","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Valerianella","Valerianella locusta"
"2766519","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Vallesia","Vallesia glabra"
"402167","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Vancouveria","Vancouveria chrysantha"
"46959","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Vancouveria","Vancouveria hexandra"
"304163","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Vancouveria","Vancouveria planipetala"
"325518","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus nudiflorus"
"41659","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Venegasia","Venegasia carpesioides"
"164830","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Veratrum","Veratrum fimbriatum"
"203093","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Veratrum","Veratrum insolitum"
"199092","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Verbascum","Verbascum speciosum"
"2057876","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Verbena","Verbena californica"
"443383","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Verbena","Verbena lasiostachys"
"2042473","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Verbesina","Verbesina dissita"
